text,date,source
Pmkab Lombok Tengah NTB menyatakan lahan untuk pembangunan dapur umum program makan bergizi gratis (MBG) yang dicanangkan Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka telah siap atau tidak ada masalah. https://t.co/bgIePFMUF0,2025-01-25 09:08:06+00:00,kaggle
Ni org perlu di laporin ke Gibran supaya dikasih makan bergizi gratis.,2025-01-25 13:05:44+00:00,kaggle
Program Makan Pagi Gratis Gibran,2025-01-26 03:01:52+00:00,kaggle
@prabowo Makan bergizi gratis lebih penting utk diterapkan di daerah 3 T pak... Tuh si Gibran jangan cuma meninjau MBG di kota doang. Coba kirim dia ke pelosok buat monitoring MBG ini pak. Gosah pake pengawalan yg lebay. Hematlah dikit.,2025-01-26 03:25:06+00:00,kaggle
Anda terlalu Goblok bin Tolol.... Tidak semua anak Indonesia berjiwa Bolang woey. Klo negara sudah tidak sanggup kasih makan gratis baiknya hentikan asuuuu. CC: @prabowo @gibran_tweet https://t.co/3nAFJPdKu4,2025-01-26 03:34:10+00:00,kaggle
MBG JADI PROGRAM TERBAIK 100 HARI PRABOWO-GIBRAN VERSI LSI DENNY JA LSI Denny JA merilis hasil penilaian masyarakat tentang 100 hari kerja Prabowo-Gibran. Makan Bergizi Gratis jadi program yang paling mendapatkan reaksi positif. https://t.co/kUgsNgDxoC,2025-01-26 05:40:11+00:00,kaggle
@karimasoyou Couplean ama mas gibran,2025-01-26 05:45:55+00:00,kaggle
@dspringsnow @realfedinuril Ga mau dipoligami fedi nuril. Tapi lebih ga mau lagi dpt makan gratis dari gibran.,2025-01-26 06:03:02+00:00,kaggle
@JhonSitorus_18 Di bohongin Prabowo Gibran anggaran nya mending sekolah gratis makan tuh 58 %,2025-01-26 06:36:31+00:00,kaggle
Program Makan Bergizi Gratis emang juara! 100 hari Prabowo-Gibran langsung kasih gebrakan yang bikin rakyat senyum. #MantapBanget #100HariKerjaPrabowo #PrabowoGibran https://t.co/BUnwvG9isJ,2025-01-26 07:21:57+00:00,kaggle
Sejumlah kiai Nahdlatul Ulama (NU) memberikan pernyataan bahwa program Makan Bergizi Gratis yang diusung pemerintahan Presiden dan Wakil Presiden Prabowo Subianto-Gibran Rakabuming Raka tidak boleh menggunakan dana Badan Amil Zakat Nasional (Baznas). https://t.co/Gbgpj0rgKI,2025-01-26 08:04:32+00:00,kaggle
Aku ga menafikan kandungan protein pada serangga dan ulat jg tdk menampik fakta bahwa di beberapa daerah ada yg memang terbiasa mengonsumsi hewan2 tersebut. Tapi Makan Bergizi Gratis ini kan program nasional UNGGULAN rezim Prabowo-Gibran. Show some class gitu loh. Aku yakin,2025-01-26 08:17:05+00:00,kaggle
@Alitt4mb3ng @prabowo @gibran_tweet @SugiartiAhmad @ArdiZA15 @_abproject Kau dan keluargamu yang makan dulu. Tolol. Makan gratis karena para maling merangkap pojabat makan hak rakyat uecil. Harusnya program prioritas yang dibutuhkan rakyat adalah bunuh koruptor,2025-01-26 08:31:40+00:00,kaggle
@BANGSAygSUJUD @prabowo @bitCarli77 @EricRicaldo @FDonghun @florieliciouss @gtobing2903 @Kimberley_PS08 @Ndons_Back @are_inismyname @99propaganda @hasanudinsajid Kalau masih ngemis2 bantuan buat modal makan siang gratis. Mendingan ga usah terlalu songong ke negara2 lain.,2025-01-26 08:53:36+00:00,kaggle
@DeOngaeshi @prabowo makan siang gratis ndut,2025-01-26 09:16:25+00:00,kaggle
Kata kepala polisi labrador tidak ada yang namanya makan siang gratis'. Benarkah pak @prabowo ? https://t.co/YPmLJARkLu,2025-01-26 09:23:35+00:00,kaggle
@kompascom 2 keyword dimasa prabowo Makan Siang Gratis dan Kelola tambang apapun issuenya jawabannya 2 hal itu UKT mahal kelola tambang solusinya pajak di naikin Makan Siang Gratis alasannya https://t.co/t2qiRNhfSn,2025-01-26 09:55:43+00:00,kaggle
@susno2g @msaid_didu @prabowo Dak katek makan siang gratis Yo mang?,2025-01-26 10:02:28+00:00,kaggle
@CNNIndonesia Pecat Kepala Badan Gizi Nasional.malu2in aja. Pak @prabowo.mohon bubarkan badan2 lembaga2 unfaedah.bebani APBN.merusak citra kinerja dan reputasi. Makan siang gratis mending alihkan ke pemda sja.mreka lbh tahu.awasi ketat,2025-01-26 10:57:21+00:00,kaggle
@BANGSAygSUJUD @prabowo @99propaganda @florieliciouss @gtobing2903 @Kimberley_PS08 @IrawanRommi @Ndons_Back @are_inismyname @mas_veel @jatmiko99604253 @satriamadang88 Sementara biayai makan siang gratis aja bingung sendiri. Ngapain mikir asing bingung???,2025-01-26 11:23:38+00:00,kaggle
Wakil Presiden Gibran Rakabuming Raka Meninjau Pelaksanaan Makan Bergizi Gratis di SMA Negeri 60 Jakarta. Kedatangan Wakil Presiden Gibran Rakabuming Raka disambut antusias para murid SMA Negeri 60 Jakarta Mampang Jakarta Selatan. #makanbergizigratis #gibran #wapresgibran https://t.co/gtEd0ns20l,2025-01-26 11:30:00+00:00,kaggle
@Patient58958550 @abu_waras @prabowo Yaa mau gmn lagi koalisinya gemuk. Tidak ada makan siang gratis.,2025-01-26 12:31:52+00:00,kaggle
Pak Prabowo.. Kalo duitnya gak ada jangan dipaksakan. Masalah makan siang gratis aja belum kelar pak.. Mending Perbaiki jalan yang rusak bangun jembatan bangun sekolah yang layak utk masyarakat di setiap pelosok daerah pak.. @prabowo @Gerindra,2025-01-26 12:35:47+00:00,kaggle
@KompasTV Seperti Timor Leste makan siang gratis kearifan lokal. Musim kangkung sayurnya kangkung musim bayam sayur bayam. Ekspektasi tinggi numpuk utang membebani masa depan. Zaman pak Jkw hutang berlipat dari zaman pak SBY masa sih pak Prabowo mau nambah.,2025-01-26 12:44:25+00:00,kaggle
@kegblgnunfaedh Gapapa bagus keren kan keberlanjutan Prabowo Gibran? Serangga untuk makan siang gratis anak Indonesia!,2025-01-26 13:31:26+00:00,kaggle
Selain ulat dan serangga kecoa juga cocok sebagai menu makan bergizi Gratis Prabowo Gibran Kecoa mengandung Protein yang sangat tinggi. Untuk jenis tertentu bahkan sampai 70% Kecoa juga mengandung mineral makro dan mikro seperti Kalsium Magnesium Fosfor dan Zat Besi yang https://t.co/CJJfBSF49x,2025-01-26 13:33:35+00:00,kaggle
@s3ilmupenundaan @gibran_tweet pak ada yg butuh makan siang gratis,2025-01-26 13:34:49+00:00,kaggle
Dipantau Gibran Reaksi Siswa SMA Saat Coba Makan Bergizi Gratis Tuai Sorotan: Diketawain Bocah.. https://t.co/QNnPlgxMFG,2025-01-26 14:14:49+00:00,kaggle
@kegblgnunfaedh ANJING NI ORANG...BANGSAT...MANA ADA YANG MAU ANAK KITA DIKASIH ULAT...KALO GAK MAMPU BIKIN MAKAN SIANG GRATIS JANGAN MENGHINA LAH...INI PENGHINAAN EMANG LU PIKIR KITA GAK BISA KASIH MAKAN ANAK KITA GITUH....ANJING NI ORANG PAK PRABOWO..@prabowo MENTRI ANDA BANYAK YG TOLOL,2025-01-26 14:17:38+00:00,kaggle
@JhonSitorus_18 anaknya gibran dapat program makan gratis ga ya?,2025-01-26 14:33:33+00:00,kaggle
@kegblgnunfaedh dulu pernah viral ada anak sekolah bekal ulat sagu utk makan siang di sekolah. fans prabowo pada bilang itu gunanya makan siang gratis supaya gak ada anak yg makan ulat lagi. trus sekarang apa bedanya jika mrk tetap dikasih makan ulat? pemerintah kok dzalimnya melebihi setan,2025-01-26 17:01:14+00:00,kaggle
@BANGSAygSUJUD @prabowo @99propaganda @florieliciouss @gtobing2903 @Kimberley_PS08 @IrawanRommi @Ndons_Back @are_inismyname @mas_veel @jatmiko99604253 @satriamadang88 Hilirisasi gak perlu duit lagi justru menghasilkan duit. 306 6 T itu buat makan siang gratis. Ini X bukan Tiktok,2025-01-26 18:06:17+00:00,kaggle
@JhonSitorus_18 padahal buzzer makan gratis dl pake foto adek yg makan ulat sagu pake narasi semacam kalian liat ini masih banyak yg butuh makan gratis. Ternyata eh ujung2nya malah MBG jg mau pake ulat sagu. Gaji dan tunjangan gibran aja dipotong 5 taun penuh buat bantu biayain MBG.,2025-01-26 21:06:04+00:00,kaggle
@BANGSAygSUJUD @prabowo @bitCarli77 @EricRicaldo @FDonghun @florieliciouss @gtobing2903 @Kimberley_PS08 @Ndons_Back @are_inismyname @99propaganda @hasanudinsajid Hilirisasi tapi makan siang gratis bingung biaya. Pak @prabowo pakailah keuntungan hilirisasi untuk kesejahteraan rakyat untuk makan gratis sekolah gratis subsidi minyak dan kebutuhan hidup lainnya,2025-01-26 21:10:19+00:00,kaggle
@IchaStyan @KompasTV @prabowo Kita jerumuskan saja PEJABAT BUSUK INI sekalian.... KITA HASUNG MEREKA AGAR BENAR- BENAR TERJADI MEMBERI MAKAN SIANG GRATIS ANAK ANAK SEKOLAH DENGAN SERANGGA...!!! BIAR TERUNGKAP NYATA KEGOBLOKAN MEREKA..!!!,2025-01-27 02:36:58+00:00,kaggle
Pak prabowo biar makanan siang gratis benar benar bergizi tiru aja program pak harto pak @prabowo Buka ladang besar BESARAN untuk tanam padi Dan hidupkan kembali dipasena seperti dulu pak. Hidupkan dipasena perbaiki Dan perbesar untuk kasih makan anak anak masa depan bgsa.,2025-01-27 02:51:31+00:00,kaggle
@vouyze Emang bener aku gak butuh prabowo buat makan siang gratis,2025-01-27 05:18:46+00:00,kaggle
Kesehatan adalah hak semua orang! Program Makan Bergizi Gratis dari Pemerintah Prabowo-Gibran. #PenuhiGiziIndonesia https://t.co/BvkfE4mF2i,2025-01-27 05:59:07+00:00,kaggle
Kebaikan untuk semua! Program Makan Bergizi Gratis dari Prabowo-Gibran untuk Indonesia sehat. #MakanBergiziGratis #PenuhiGiziIndonesia https://t.co/07d1iJu3Ev,2025-01-27 05:59:39+00:00,kaggle
AWARENESS DAN EVALUASI TERHADAP MAKAN SIANG BERGIZI GRATIS Mayoritas 91.3% warga tahu atau pernah dengar program makan bergizi gratis yang sudah mulai dijalankan oleh pemerintahan Prabowo Gibran sejak 6 Januari lalu dan mayoritas merasa puas dengan program tersebut. https://t.co/Lu47XbflOA,2025-01-27 07:25:21+00:00,kaggle
@MARQUEZ__93 Wkwkwkwkwk gibran mah tugasnya. Jumpa fans makan bergizi gratis... persiapan pilpres 2029 https://t.co/4yiPTpQebu,2025-01-27 08:07:38+00:00,kaggle
@OposisiCerdas Pak Prabowo IKN itu bukan target program bapak baiknya bapak fokus ke program makan siang gratis yang lebih manusiawi dengan pengawasan yang lebih serius,2025-01-27 09:36:41+00:00,kaggle
program makan siang bergizi gratis untuk anak sekolah di papua jadi prioritas prabowo di 100 hari awal #100HariKerjaNyata https://t.co/kE57OihZuW,2025-01-27 11:20:52+00:00,kaggle
100 hari kerja prabowo sukses wujudkan program makan siang bergizi gratis untuk anak sekolah di papua #100HariKerjaNyata https://t.co/UPBfsDhHlP,2025-01-27 11:32:55+00:00,kaggle
Apakah program makan bergizi gratis benar-benar menjadi faktor utama yang membuat Prabowo-Gibran kuat dalam survey? Program ini disebut-sebut mampu menarik perhatian masyarakat luas karena dinilai langsung menyentuh kebutuhan dasar rakyat. Tapi apakah cukup kuat untuk menjadi https://t.co/kZmc7GjSSn,2025-01-27 15:19:03+00:00,kaggle
terimakasih makan gratis nya pak admin Mr Wakil Presiden @gibran_tweet https://t.co/OhM2Kuf2tO,2025-01-27 16:52:11+00:00,kaggle
duluan aj pak cobain makan serangga. prabowo empire ini bisa ga sih ga usah ngide2 asbun begni. dulu salah satu tujuan progam makan siang gratis apa (?) bukannya biar masyarakat terkhusus anak sekolah bisa makan dgn layak ya (?) emang serangga layak buat dimakan even ada gizinya?,2025-01-27 18:11:06+00:00,kaggle
@prabowo @rashtrapatibhvn @narendramodi Lha katanya suruh pengiritan lawatan keluar negeri nya pak ? Kok malah mbawa pasukan drumband segala pak ? Nanti Ndak cukup loh buat makan siang gratis,2025-01-27 18:42:02+00:00,kaggle
Kementerian solid program strategis makin nyetel dengan publik broadway100 hari pertama Prabowo-Gibran sukses besar! Program Makan Bergizi Gratis makin banyak dirasakan manfaatnya #100HariKerjaNyata,2025-01-27 19:17:26+00:00,kaggle
Keberhasilan Prabowo-Gibran nyata dengan Program Makan Bergizi Gratis yang menjangkau 26 provinsi #100HariKerjaNyata,2025-01-27 19:21:45+00:00,kaggle
Masih bakal ada banyak kejutan dari pemimpin baru kita siap-siap sambut prestasi lebih banyak lagi100 hari kerja Prabowo-Gibran program Makan Bergizi Gratis sukses bantu jutaan anak &amp; ibu hamil. Kepedulian nyata untuk generasi masa depan #100HariKerjaNyata,2025-01-27 19:22:24+00:00,kaggle
Prabowo-Gibran cetak prestasi luar biasa di bidang olahraga dan giziProgram Makan Bergizi Gratis sukses banget bantu jutaan anak dan ibu hamil di seluruh Indonesia keren banget nih pencapaiannya #100HariKerjaNyata,2025-01-27 19:38:42+00:00,kaggle
@NenkMonica @prabowo @gibran_tweet puluhan trilyun hnya dpt nasi daun kelor ulat goreng..mending perbaiki sekolah2 yg rusak di daerah tertinggal .dan makan gratis hapuskan...klo mau dilanjut serahlan dana ke sekolah2 biar masak sendiri meski yg ngarep bisa korupsi jd gigit jari,2025-01-28 00:43:08+00:00,kaggle
@BosPurwa @prabowo @Gerindra Parameternya dari 10 janji kampanye aja ya dari ke-10nya (kecuali no. 4 yg kesannya gak pro rakyat) nilainya hanya 0 5/10 karena makan siang gratis banyak masalah poin 7 malah mau babat hutan bikin kebun sawit sisanya masih belum jelas! https://t.co/aAkMy6aB79,2025-01-28 01:15:34+00:00,kaggle
Serangga diusulkan menjadi salah satu menu alternatif dalam program Makan Bergizi Gratis (MBG) yang jadi program andalan Prabowo-Gibran. https://t.co/bXcvnXGDzA,2025-01-28 03:51:14+00:00,kaggle
@tanyakanrl Gimana gk marah setiap buka aplikasi isinya orang orang nyambat ditinggal setelah free sex masalah makan siang gratis muka jokowi ama gibran. Mau happy gimana coba,2025-01-28 03:55:51+00:00,kaggle
Melihat perjalanan program makan siang gratis ini lama2 saya merasa dibegoin oleh Sisa2 pejabat bekas presiden Jokowi dan pemerintahan Pak @prabowo Rasanya seperti kita yg diluar 58% dipaksa berkontribusi membiayai bansos untuk Wapres Magang mencalonkan diri sebagai Wapres di,2025-01-28 04:08:23+00:00,kaggle
@BosPurwa @prabowo @Gerindra -11/100 ampas bgt baru menjabat udah naikin pajak membuka peluang korupsi di makan siang 'gizi' gratis... dll kerja yg bener dong bapak-bapak kalian tuh babu nya rakyat lohh... kok malah bertingkah seenaknya,2025-01-28 04:30:29+00:00,kaggle
Belalang Jadi Menu Makan Bergizi Gratis? Jhon Sitorus Tantang Prabowo-Gibran Cicipi Lebih Dulu https://t.co/tWn5HtO5H1,2025-01-28 06:32:46+00:00,kaggle
@luluksaru251 @puanmaharani_ri ada yang engeh gak kalo gibran lgi kunjungan makan gratis kerjanya cuma mantau doang kaya pengawas ujian padahal murid cuma makan wkwkw,2025-01-28 07:23:15+00:00,kaggle
AWASI KETAT JENDERAL! Survei Indikator: 46 9 Persen Responden Anggap Makan Bergizi Gratis (MBG) Berpotensi Dikorupsi https://t.co/C99UWRlGGB MBG berpotensi di korupsi! @prabowo @gibran_tweet @PDI_Perjuangan @puanmaharani_ri @GunRomli @KPK_RI @KejaksaanRI @DivHumas_Polri,2025-01-28 07:54:09+00:00,kaggle
@Gerindra @prabowo Min suamiku mau jadi relawan di program makan siang gratis tapi terkendala di hp Padahal nyari kerja buat dapat uang malah di suruh beli hp,2025-01-28 08:03:44+00:00,kaggle
@BANGSAygSUJUD @Kelik_Es @prabowo @gibran_tweet @99propaganda @bitCarli77 @DakotaGeorgy @FDonghun @florieliciouss @Ndons_Back @Minietweets_ @Kimberley_PS08 @are_inismyname @gtobing2903 Gak ada MAKAN SIANG GRATIS. Lugu amat lu punya polo !!!,2025-01-28 08:11:32+00:00,kaggle
Gak bisa disangkal 100 hari kerja Prabowo-Gibran terdapat banyak kontroversi mulai dari kebijakan PPN 12% hingga wacana pengampunan bagi koruptor. Namun program unggulan Prabowo-Gibran yaitu Makan Bergizi Gratis (MBG) telah mendapat hati di masyarakat. https://t.co/tFiDDRo10G,2025-01-28 08:17:07+00:00,kaggle
@BANGSAygSUJUD @prabowo @gibran_tweet @99propaganda @bitCarli77 @DakotaGeorgy @FDonghun @florieliciouss @Ndons_Back @Minietweets_ @Kimberley_PS08 @are_inismyname @gtobing2903 Lebih baik pemerintah beli hasil pertanian seperti jagung singkobg padi dll dengan harga yg baik dengan itu ekonomi akan berputar pasar2 ranai pedagang dipinggir jalam juga rame akhirnya orang tua bisa ngasih makan bergizi gratis.,2025-01-28 08:32:38+00:00,kaggle
Gue kemaren di marahin gara2 nyari jodoh menyertakan pilihan politik gue. Helooooo... Gue ga mau kita berantem perkara makan siang gratis lauknya belalang atau lu bilang lu kagum sama Gibran,2025-01-28 09:05:11+00:00,kaggle
Presiden @prabowo saya usul karena POLRI dibiayai Aguan Oligarkilebih baik anggran dari APBN untuk polri di alihkan guna makan siang gratis oke @Gerindra,2025-01-28 09:23:49+00:00,kaggle
sesuai janji kampanye Gibran disebutkan makan &amp; susu gratis..,2025-01-28 09:33:29+00:00,kaggle
Buat kinerja Prabowo saja kelayapan mulu penindakan hukum gak jelas makan siang gratis menu basi. Nilai 3,2025-01-28 10:16:20+00:00,kaggle
Hasil Survei Litbang Kompas menghasilkan 80 9 Persen Responden Puas dengan 100 Hari Kerja Prabowo-Gibran. Sementara hasil Survei Indikator menghasilkan 79 3 Persen Publik Puas dengan Kinerja Prabowo. Secara spesifik responden menyatakan puas dengan program makan bergizi gratis https://t.co/MQiWoLIccQ,2025-01-28 10:36:28+00:00,kaggle
@prabowo STOP MAKAN SIANG GRATIS BAGUS SEKOLAH GRATIS BUKU GRATIS SERAGAM GRATIS...ISI KEPALA GENERASI MUDA YG DI TIBGKATKAN BUKAN ISI PERUT...HABIS WAKTU UNTUK MAKAN DISEKOLAH SEHARUSNYA WAKTU BISA DIGUNAKAN UNTUK BELAJAR..BERI BIAYA SISWA. BUAT PELATIHAN BAGI YG PUTUS SEKOLAH.,2025-01-28 10:50:50+00:00,kaggle
@Gerindra @prabowo OMON OMON jadi makan siang gratis pakai serangga? OMON OMON kapan di usut kasus pagar laut?,2025-01-28 11:39:06+00:00,kaggle
@Mpok_Hanum @bakuldimsum_ Temen gue tadi buat story wa kagum sama Gibran pas keliling makan gratis njiirrlah,2025-01-28 12:00:50+00:00,kaggle
@Uki23 @realfedinuril Jejak digital lu sangat masif menjelek2an pribadi Prabowo makanya blunder jika diberi jabatan bidang PR-ing harusnya lu diberi posisi yg tidak berhubungan dengan komunikasi publik misalnya jadi juru masak program makan siang gratis,2025-01-28 12:04:36+00:00,kaggle
Kalo dilindungi orang lain terus juga keliatannya kayak Squidward botak ngelindungin makan siang gratis atau Pak Prabowo melindungi penggundulan hutan dengan alasan sawit juga tanaman. Mirip.,2025-01-28 13:22:18+00:00,kaggle
KEPUASAN RAKYAT 80 9% Waketum Partai Demokrat Benny K. Harman: Program pro-rakyat Presiden Prabowo seperti makan siang gratis nyata dirasakan. Angka ini bukti dukungan rakyat atas kebijakan beliau. Terus bekerja untuk rakyat. #DemokratSurabaya #BKH https://t.co/jIIx1ixCpK,2025-01-28 13:55:50+00:00,kaggle
@_G03NT03R_ @gibran_tweet Berani... Mahasiswanya kasih makan gratis dulu... Jadi acaranya makan bareng.. Habis itu selesai pulang...,2025-01-28 15:14:36+00:00,kaggle
@neVerAl0nely Pak @prabowo cc : @Gerindra.. Rakyat Indonesia itu gak butuh makan siang gratis. Mereka lebih butuh rukyah gratis. Video ini contoh hasil revolusi mentalnya Mulyono.,2025-01-28 15:59:20+00:00,kaggle
@BosPurwa @prabowo @ListyoSigitP Gmn mau di tindak... kantor baru brimob saja di PIK ga ada makan siang gratis...MBG aja ga gratis duit rakyat jg yg dipakai...nasib2 kata Pak ogah,2025-01-28 17:51:18+00:00,kaggle
@aGarudasadri29 @prabowo @SBYudhoyono @jokowi Krisis orientasi modal pembangunan negara dari diplomasi makan siang gratis. Muslihat nampak saling tertawa dimuka media_publik. Kalah menang diplomasi lawyer m.o.u dinilai dari aspek bela negara dan rakyatnya. Bukan bela yg bayar.,2025-01-28 19:06:48+00:00,kaggle
@GreenpeaceID Kok bahas makan siang Gratis &amp; ppn? Kalian NGO apa sih? SANTAI AJA soal nilai Pak @Prabowo. TETAP PILIH yang TERBAIK MESKI SEDANG di ANTARA yang TERBURUK. Rakyat sudah pinter-pinter bisa menilai yg Bapak kerjakan. Salam sehat. https://t.co/rFD5nUXwMn,2025-01-29 00:16:23+00:00,kaggle
Indonesia mencatat sejarah baru dengan memulai program makan bergizi gratis yang menjadi program prioritas Pemerintahan Prabowo Gibran Kita dukung program MBG untuk Indonesia lebih sehat dan cerdas. #RakyatDukungPresidenPrabowo Banjir The Trauma Code Coboy Junior https://t.co/CsAAhjrtM4,2025-01-29 00:17:52+00:00,kaggle
@EviDrajat Kok gak datangi pagar laut...membantu tugas presiden ..klo cel makan bergisi gratis itu bukan tupoksi wapres @gibran_tweet @Gerindra @prabowo @bang_dasco @TitiekSoeharto @puanmaharani_ri @PDI_Perjuangan ini kayaknya @KSPKSP01 perlu mengingatkan @gibran_tweet,2025-01-29 01:27:41+00:00,kaggle
@EviDrajat Di kampus kan gak ada program makan gratis pe'a...Gibran datangin SD SMP SMA dalam rangka meninjau program tsb..,2025-01-29 01:58:44+00:00,kaggle
@AirinDatangLagi Pak @prabowo bagiamana ini pak? Masih mau dikasih makan siang gratis???,2025-01-29 03:54:17+00:00,kaggle
